Country,Year,Month,Branch,Position,Name,Status,Gender,File,CIA Updated,Created,First Name,ga_first_name,ga_gender,ga_accuracy,ga_samples
Zimbabwe,2020,January,NA,"Environment, Climate Change, Tourism & International Trade",Nqobizitha Mangaliso NDLOVU,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Nqobizitha Mangaliso,Nqobizitha,male,100,13
Zimbabwe,2020,January,NA,Min. of Finance & Economic Development,Mthuli NCUBE,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Mthuli,Mthuli,male,100,2
Zimbabwe,2020,January,NA,Min. of Foreign Affairs & Intl. Trade,"Sibusiso MOYO, Lt. Gen. (Ret.)",Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Sibusiso,Sibusiso,female,64,14
Zimbabwe,2020,January,NA,Min. of Health & Child Care,Obadiah MOYO,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Obadiah,Obadiah,male,96,154
Zimbabwe,2020,January,NA,"Min. of Higher & Tertiary Education, Science, & Technology Development",Amon MURWIRA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Amon,Amon,male,95,20
Zimbabwe,2020,January,NA,Min. of Home Affairs & Cultural Heritage,Kazembe KAZEMBE,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Kazembe,Kazembe,male,100,9
Zimbabwe,2020,January,NA,Min. of Industry & Commerce,Sekai NZENZA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Sekai,Sekai,female,100,19
Zimbabwe,2020,January,NA,Min. of Information Communication Technology & Courier Services,Jenfan MUSWERE,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Jenfan,Jenfan,male,100,2
Zimbabwe,2020,January,NA,"Min. of Justice, Legal, & Parliamentary Affairs",Ziyambi ZIYAMBI,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Ziyambi,,,,
Zimbabwe,2020,January,NA,"Min. of Lands, Agriculture, Water, Climate, & Rural Resettlement",Perrance SHIRI,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Perrance,,,,
Zimbabwe,2020,January,NA,"Min. of Local Govt., Public Works, & National Housing",July MOYO,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,July,July,male,75,4
Zimbabwe,2020,January,NA,Min. of Primary & Secondary Education,Cain MATHEMA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Cain,Cain,male,100,5
Zimbabwe,2020,January,NA,Min. of Transport & Infrastructural Development,Joel Biggie MATIZA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Joel Biggie,Joel Biggie,male,100,48
Zimbabwe,2020,January,NA,"Min. of Women Affairs, Community, & Small & Medium Enterprise Development",Sithembiso NYONI,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Sithembiso,Sithembiso,female,75,4
Zimbabwe,2020,January,NA,"Min. of Youth Sport, Arts, & Recreation",Kirsty COVENTRY,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Kirsty,Kirsty,female,100,5
Zimbabwe,2020,January,NA,"Governor, Reserve Bank of Zimbabwe",John Panonetsa MANGUDYA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,John Panonetsa,John,male,97,270
Zimbabwe,2020,January,NA,Ambassador to the US,Ammon MUTEMBWA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Ammon,Ammon,male,94,162
Zimbabwe,2020,January,NA,"Permanent Representative to the UN, New York",Frederick Musiiwa Makamure SHAVA,Titular,NA,January2020ChiefsDirectory.pdf,13-Nov-19,10/6/2021 1:05,Frederick Musiiwa Makamure,Musiiwa,male,67,3
Angola,2020,March,NA,Min. of Economy & Planning,Sergio de Sousa SANTOS,Titular,NA,March2020ChiefsDirectory.pdf,24-Jan-20,10/13/2021 3:35,Sergio de Sousa,Sergio de Sousa,male,96,449
Aruba,2020,March,NA,"Pres., Central Bank",J. R. SEMELEER,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,J.,J.,male,82,2236
Austria,2020,March,NA,Chancellor,Sebastian KURZ,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Sebastian,Sebastian,male,100,661
Austria,2020,March,NA,Vice Chancellor,Werner KOGLER,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Werner,Werner,male,99,858
Austria,2020,March,NA,"Min. for Constitutional Affairs, Reforms, Deregulation, & Justice",Alma ZADIC,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Alma,Alma,female,96,46
Austria,2020,March,NA,Min. for Defense,Klaudia TANNER,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Klaudia,Klaudia,female,100,88
Austria,2020,March,NA,Min. for Digital and Economic Affairs,Margarete SCHRAMBOECK,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Margarete,Margarete,female,98,57
Austria,2020,March,NA,"Min. for Education, Science, & Research",Heinz FASSMANN,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Heinz,Heinz,male,99,440
Austria,2020,March,NA,Min. for Finance,Gernot BLUEMEL,Titular,NA,March2020ChiefsDirectory.pdf,8-Jan-20,10/13/2021 3:35,Gernot,Gernot,male,99,311
Bangladesh,2020,March,NA,"Permanent Representative to the UN, New York",Rabab FATIMA,Titular,NA,March2020ChiefsDirectory.pdf,13-Jan-20,10/13/2021 3:35,Rabab,Rabab,male,100,5
Belgium,2020,March,NA,King,PHILIPPE,Titular,NA,March2020ChiefsDirectory.pdf,30-Jan-19,10/13/2021 3:35,Philippe,Philippe,male,99,5802
Bolivia,2020,March,NA,Min. of Rural Development & Lands,Eliane CAPOBIANCO,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Eliane,Eliane,female,100,7
Bolivia,2020,March,NA,"Permanent Representative to the UN, New York",Ruben Dario CUELLAR Suarez,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Ruben Dario  Suarez,Ruben Dario,male,100,97
Bosnia and Herzegovina,2020,March,NA,Presidency Member (Bosniak),Sefik DZAFEROVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Sefik,Sefik,male,100,15
Bosnia and Herzegovina,2020,March,NA,"Dep. Chmn., Council of Ministers",Bisera TURKOVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Bisera,Bisera,female,100,2
Bosnia and Herzegovina,2020,March,NA,Min. of Civil Affairs,Ankica GUDELJEVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Ankica,Ankica,female,100,12
Bosnia and Herzegovina,2020,March,NA,Min. of Defense,Sifet PODZIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Sifet,Sifet,male,92,12
Bosnia and Herzegovina,2020,March,NA,Min. of Foreign Trade & Economic Relations,Stasa KOSARAC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Stasa,Stasa,unknown,50,2
Bosnia and Herzegovina,2020,March,NA,Min. of Security,Fahrudin RADONCIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Fahrudin,Fahrudin,male,99,68
Bosnia and Herzegovina,2020,March,NA,Min. of Transport & Communication,Vojin MITROVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Vojin,Vojin,male,100,6
Bosnia and Herzegovina,2020,March,NA,"Governor, Central Bank",Senad SOFTIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Senad,Senad,male,98,445
Bosnia and Herzegovina,2020,March,NA,Ambassador to the US,Bojan VUJIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Bojan,Bojan,male,99,386
Bosnia and Herzegovina,2020,March,NA,Dep. Prime Min.,Vesko DRLJACA,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Vesko,Vesko,male,100,10
Bosnia and Herzegovina,2020,March,NA,"Min. of Energy, Mining, & Industry",Nermin DZINDIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Nermin,Nermin,male,97,409
Bosnia and Herzegovina,2020,March,NA,Min. of Environment & Tourism,Edita DZAPO,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Edita,Edita,female,98,44
Bosnia and Herzegovina,2020,March,NA,Prime Min.,Radovan VISKOVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Radovan,Radovan,male,100,49
Bosnia and Herzegovina,2020,March,NA,Min. of Education & Culture,Natalija TRIVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Natalija,Natalija,female,100,20
Bosnia and Herzegovina,2020,March,NA,Min. of Health & Social Protection,Alen SERANIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Alen,Alen,male,98,518
Bosnia and Herzegovina,2020,March,NA,"Min. of Youth, Families, & Sport",Sonja DAVIDOVIC,Titular,NA,March2020ChiefsDirectory.pdf,15-Jan-20,10/13/2021 3:35,Sonja,Sonja,female,98,45
Bulgaria,2020,March,NA,Min. of Labor & Social Policy,Denitsa SACHEVA,Titular,NA,March2020ChiefsDirectory.pdf,2-Jan-20,10/13/2021 3:35,Denitsa,Denitsa,female,98,95
Burma,2020,March,NA,Pres.,WIN MYINT,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Win,Win,male,82,2318
Burma,2020,March,NA,State Counselor,AUNG SAN SUU KYI,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Aung,Aung,male,93,2546
Burma,2020,March,NA,Vice Pres.,MYINT SWE,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Myint,Myint,male,80,343
Burma,2020,March,NA,Vice Pres.,HENRY VAN THIO,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Henry,Henry,male,99,32139
Burma,2020,March,NA,Min. of Construction,HAN ZAW,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Han,Han,male,72,4580
Burma,2020,March,NA,Min. of Education,MYO THEIN GYI,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Myo,Myo,male,87,1074
Burma,2020,March,NA,Min. of Electric Power & Energy,WIN KHAING,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Win,Win,male,82,2318
Burma,2020,March,NA,Min. of Ethnic Affairs,NAING THET LWIN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Naing,Naing,male,90,440
Burma,2020,March,NA,Min. of Foreign Affairs,AUNG SAN SUU KYI,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Aung,Aung,male,93,2546
Burma,2020,March,NA,Min. of Health & Sports,MYINT HTWE,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Myint,Myint,male,80,343
Burma,2020,March,NA,Min. of Hotels & Tourism,OHN MAUNG,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Ohn,Ohn,male,60,62
Burma,2020,March,NA,Min. of Industry,KHIN MAUNG CHO,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Khin,Khin,female,72,713
Burma,2020,March,NA,Min. of Information,PE MYINT,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Pe,Pe,male,60,895
Burma,2020,March,NA,Min. of International Cooperation,KYAW TIN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Kyaw,Kyaw,male,96,2103
Burma,2020,March,NA,Min. of Investment & Foreign Economic Relations,THAUNG TUN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Thaung,Thaung,male,96,46
Burma,2020,March,NA,"Min. of Labor, Immigration, & Population",THEIN SWE,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Thein,Thein,male,92,294
Burma,2020,March,NA,Min. of Natural Resources & Environmental Conservation,OHN WIN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Ohn,Ohn,male,60,62
Burma,2020,March,NA,Min. in the Office of the State Counselor,KYAW TINT SWE,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Kyaw,Kyaw,male,96,2103
Burma,2020,March,NA,Min. of the Office of the Union Govt.,MIN THU,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Min,Min,male,65,4933
Burma,2020,March,NA,Min. of Planning & Finance,SOE WIN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Soe,Soe,male,82,968
Burma,2020,March,NA,Min. of Religious Affairs & Culture,AUNG KO,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Aung,Aung,male,93,2546
Burma,2020,March,NA,"Min. of Social Welfare, Relief, & Resettlement",WIN MYAT AYE,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Win,Win,male,82,2318
Burma,2020,March,NA,Min. of Transportation & Communications,THANT SIN MAUNG,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Thant,Thant,male,87,199
Burma,2020,March,NA,Min. in the Office of the Pres.,AUNG SAN SUU KYI,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Aung,Aung,male,93,2546
Burma,2020,March,NA,"Governor, Central Bank of Burma",KYAW KYAW MAUNG,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Kyaw,Kyaw,male,96,2103
Burma,2020,March,NA,Ambassador to the US,AUNG LYNN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Aung,Aung,male,93,2546
Burma,2020,March,NA,"Permanent Representative to the UN, New York",HAU DO SUAN,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Hau,Hau,male,72,720
Cambodia,2020,March,NA,Prime Min.,HUN SEN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Hun,Hun,male,85,40
Cambodia,2020,March,NA,Permanent Dep. Prime Min.,BIN CHHIN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,BIN CHHIN,Bin Chhin,male,70,20
Cambodia,2020,March,NA,Dep. Prime Min.,AUNG PORN MONIROTH,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Aung,Aung,male,100,2
Cambodia,2020,March,NA,Dep. Prime Min.,CHEA SOPHARA,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Chea,Chea,male,79,160
Cambodia,2020,March,NA,Dep. Prime Min.,HOR NAMHONG,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Hor,Hor,male,87,15
Cambodia,2020,March,NA,Dep. Prime Min.,KE KIMYAN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Ke,Ke,male,83,12
Cambodia,2020,March,NA,Dep. Prime Min.,KONG SAM OL,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Kong,Kong,male,74,105
Cambodia,2020,March,NA,Dep. Prime Min.,MEN SAM AN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Men,Men,male,87,23
Cambodia,2020,March,NA,Dep. Prime Min.,NHEK BUNCHHAY,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Nhek,Nhek,male,75,4
Cambodia,2020,March,NA,Dep. Prime Min.,SAR KHENG,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Sar,Sar,male,63,8
Cambodia,2020,March,NA,Dep. Prime Min.,PRAK SOKHONN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Prak,Prak,male,89,28
Cambodia,2020,March,NA,Dep. Prime Min.,YIM CHHAI LY,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Yim,Yim,male,92,26
Cambodia,2020,March,NA,Min. of the Office of the Council of Ministers (Acting),BIN CHHIN,Acting,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,BIN CHHIN,Bin Chhin,male,70,20
Cambodia,2020,March,NA,"Min. of Agriculture, Forestry, & Fisheries",VENG SAKHON,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Veng,Veng,male,85,13
Cambodia,2020,March,NA,Min. of Commerce,PAN SORASAK,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Pan,Pan,male,86,7
Cambodia,2020,March,NA,Min. of Cults & Religious Affairs,HIM CHHEM,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Him,Him,male,77,22
Cambodia,2020,March,NA,Min. of Culture & Fine Arts,PHOEUNG SAKONA,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Phoeung,Phoeung,male,75,4
Cambodia,2020,March,NA,Min. of Economy & Finance,AUN PORN MONIROTH,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Aun,Aun,unknown,50,6
Cambodia,2020,March,NA,"Min. of Education, Youth, & Sport",HANG CHUON NARON,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Hang,,,,
Cambodia,2020,March,NA,Min. of Environment,SAY SAMAL,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Say,Say,male,91,23
Cambodia,2020,March,NA,Min. of Foreign Affairs & Intl. Cooperation,PRAK SOKHON,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Prak,Prak,male,89,28
Cambodia,2020,March,NA,Min. of Health,MAM BUN HENG,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Mam,Mam,male,75,8
Cambodia,2020,March,NA,Min. of Industry & Handicraft,CHAM PRASIDH,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Cham,Cham,male,100,3
Cambodia,2020,March,NA,Min. of Information,KHIEU KANHARITH,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Khieu,Khieu,male,100,3
Cambodia,2020,March,NA,Min. of Interior,SAR KHENG,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Sar,Sar,male,63,8
Cambodia,2020,March,NA,Min. of Justice,ANG VONG VATTANA,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Ang,Ang,male,73,15
Cambodia,2020,March,NA,Min. of Labor & Vocational Training,ITH SAM HENG,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Ith,Ith,male,75,8
Cambodia,2020,March,NA,"Min. of Land Management, Urbanization, & Construction",CHEA SOPHARA,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Chea,Chea,male,79,160
Cambodia,2020,March,NA,Min. of Mines & Energy,SUY SEM,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Suy,Suy,male,83,18
Cambodia,2020,March,NA,Min. of Planning,CHHAY THAN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Chhay,Chhay,male,80,44
Cambodia,2020,March,NA,Min. of Posts & Telecommunications,TRAM IV TEUK,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Tram,Tram,male,100,2
Cambodia,2020,March,NA,Min. of Public Works & Transportation,SUN CHANTHOL,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Sun,Sun,male,75,61
Cambodia,2020,March,NA,"Min. of Relations With the National Assembly, Senate, & Inspection",MEN SAM AN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Men,Men,male,87,23
Cambodia,2020,March,NA,Min. of Rural Development,OUK RABUN,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Ouk,Ouk,male,66,35
Cambodia,2020,March,NA,"Min. of Social Affairs, War Veterans, & Youth Rehabilitation",VORNG SAUT,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Vorng,Vorng,male,67,3
Cambodia,2020,March,NA,Min. of Tourism,THONG KHON,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Thong,Thong,male,92,12
Cambodia,2020,March,NA,Min. of Water Resources & Meteorology,LIM KEAN-HAO,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Lim,Lim,male,80,105
Cambodia,2020,March,NA,"Governor, State Bank",CHEA CHANTO,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Chea,Chea,male,79,160
Cambodia,2020,March,NA,Ambassador to the US,CHUM SOUNRY,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Chum,Chum,male,79,19
Cambodia,2020,March,NA,"Permanent Representative to the UN, New York",SOVANN KE,Titular,NA,March2020ChiefsDirectory.pdf,25-Sep-19,10/13/2021 3:35,Sovann,Sovann,male,88,56
China,2020,March,NA,Min. in Charge of the State Ethnic Affairs Commission,BATER,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Bater,Bater,male,100,3
China,2020,March,NA,Sec. for Social Affairs & Culture,CHEONG U,Titular,NA,March2020ChiefsDirectory.pdf,N/A,10/13/2021 3:35,Cheong,Cheong,male,65,17
Colombia,2020,March,NA,Min. of Agriculture & Rural Development,Rodolfo Enrique ZEA Navarro,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Rodolfo Enrique  Navarro,Rodolfo Enrique Navarro,male,100,610
Colombia,2020,March,NA,Min. of the Environment & Sustainable Development,Ricardo LOZANO Picon,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Ricardo  Picon,Ricardo,male,100,1641
Colombia,2020,March,NA,Min. of Health & Social Protection,Fernando RUIZ Gomez,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Fernando  Gomez,Fernando Gomez,male,99,1862
Colombia,2020,March,NA,Min. of Labor,Angel CUSTODIO Cabrera,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Angel  Cabrera,Angel  Cabrera,male,100,27116
Colombia,2020,March,NA,"Min. of Science, Technology, & Innovation",Mabel TORRES,Titular,NA,March2020ChiefsDirectory.pdf,12-Feb-20,10/13/2021 3:35,Mabel,Mabel,female,98,133
"Congo, Democratic Republic of the",2020,March,NA,Min. of State & Min. of Foreign Affairs,Marie Tumba NZEZA,Titular,NA,March2020ChiefsDirectory.pdf,27-Jan-20,10/13/2021 3:35,Marie Tumba,Marie Tumba,female,97,110469
Cuba,2020,March,NA,Vice Pres. of the Republic,Salvador VALDES Mesa,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Salvador  Mesa,Salvador Mesa,male,100,6
Cuba,2020,March,NA,Dep. Prime Min.,Jorge TAPIA Fonseca,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Jorge  Fonseca,Jorge,male,99,166
Cuba,2020,March,NA,Min. of Agriculture,Gustavo RODRIGUEZ Rollero,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Gustavo  Rollero,Gustavo,male,100,34
Cuba,2020,March,NA,Min. of Communication,Jorge PERDOMO Di-Lella,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Jorge  Di-Lella,Jorge,male,99,166
Cuba,2020,March,NA,Min. of Education,Ena VELAZQUEZ Cobiella,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Ena  Cobiella,Ena ,female,88,1126
Cuba,2020,March,NA,Min. of Energy & Mines,Livan ARRONTE Cruz,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Livan  Cruz,Livan,male,100,11
Cuba,2020,March,NA,Min. of the Food Industry,Manuel SOBRINO Martinez,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Manuel  Martinez,Manuel,male,100,74
Cuba,2020,March,NA,Min. of Higher Education,Jose SABORIDO Loidi,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Jose  Loidi,Jose,male,100,129
Cuba,2020,March,NA,Min. of Industries,Eloy ALVAREZ Martinez,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Eloy  Martinez,Eloy,male,100,2
Cuba,2020,March,NA,Min. of Interior,"Julio GANDARILLA Bermejo, Vice Adm.",Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Julio  Bermejo,Julio,male,98,55
Cuba,2020,March,NA,Min. of Justice,Oscar SILVEIRA Martinez,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Oscar  Martinez,Oscar,male,100,45
Cuba,2020,March,NA,Min. of Labor & Social Security,Martha FEITO Cabrera,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Martha  Cabrera,Martha,female,92,24
Cuba,2020,March,NA,Min. of Public Health,Jose PORTAL Miranda,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Jose  Miranda,Jose,male,100,129
Cuba,2020,March,NA,"Min. of Science, Technology, & Environment",Elba PEREZ Montoya,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Elba  Montoya,Elba  Montoya,female,89,895
Cuba,2020,March,NA,Min. of Tourism,Juan Carlos GARCIA Granda,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Juan Carlos  Granda,Juan Carlos,male,100,238
Cuba,2020,March,NA,"Dir., National Sports, Physical Education, & Recreation Institute",Osvaldo VENTO Montiller,Titular,NA,March2020ChiefsDirectory.pdf,7-Feb-20,10/13/2021 3:35,Osvaldo  Montiller,Osvaldo,male,100,26
